date,time,sea_water_temperature
2024-03-09,18:58:20Z,16.14999962
2024-03-09,19:00:00Z,
2024-03-09,19:28:20Z,16.35000038
2024-03-09,19:30:00Z,
2024-03-09,19:58:20Z,16.20000076
2024-03-09,20:00:00Z,
2024-03-09,20:28:20Z,16.70000076
2024-03-09,20:30:00Z,
2024-03-09,20:58:20Z,17.20000076
2024-03-09,21:00:00Z,
2024-03-09,21:28:20Z,16.89999962
2024-03-09,21:30:00Z,
2024-03-09,21:58:20Z,16.75
2024-03-09,22:00:00Z,
2024-03-09,22:28:20Z,16.64999962
2024-03-09,22:30:00Z,
2024-03-09,22:58:20Z,16.45000076
2024-03-09,23:00:00Z,
2024-03-09,23:28:20Z,16.29999924
2024-03-09,23:30:00Z,
2024-03-09,23:58:20Z,16.14999962
2024-03-10,00:00:00Z,
2024-03-10,00:28:20Z,16.14999962
2024-03-10,00:30:00Z,
2024-03-10,00:58:20Z,16
2024-03-10,01:00:00Z,
2024-03-10,01:28:20Z,15.95000076
2024-03-10,01:30:00Z,
2024-03-10,01:58:20Z,15.89999962
2024-03-10,02:00:00Z,
2024-03-10,02:28:20Z,15.85000038
2024-03-10,02:30:00Z,
2024-03-10,02:58:20Z,15.85000038
2024-03-10,03:00:00Z,
2024-03-10,03:28:20Z,15.79999924
2024-03-10,03:30:00Z,
2024-03-10,03:58:20Z,15.70000076
2024-03-10,04:00:00Z,
2024-03-10,04:28:20Z,15.70000076
2024-03-10,04:30:00Z,
2024-03-10,04:58:20Z,15.60000038
2024-03-10,05:00:00Z,
2024-03-10,05:28:20Z,15.60000038
2024-03-10,05:30:00Z,
2024-03-10,05:58:20Z,15.60000038
2024-03-10,06:00:00Z,
2024-03-10,06:28:20Z,15.60000038
2024-03-10,06:30:00Z,
2024-03-10,06:58:20Z,15.60000038
2024-03-10,07:00:00Z,
2024-03-10,07:28:20Z,15.60000038
2024-03-10,07:30:00Z,
2024-03-10,07:58:20Z,15.54999924
2024-03-10,08:00:00Z,
2024-03-10,08:28:20Z,15.54999924
2024-03-10,08:30:00Z,
2024-03-10,08:58:20Z,15.54999924
2024-03-10,09:00:00Z,
2024-03-10,09:28:20Z,15.60000038
2024-03-10,09:30:00Z,
2024-03-10,09:58:20Z,15.64999962
2024-03-10,10:00:00Z,
2024-03-10,10:28:20Z,15.70000076
2024-03-10,10:30:00Z,
2024-03-10,10:58:20Z,15.64999962
2024-03-10,11:00:00Z,
2024-03-10,11:28:20Z,15.60000038
2024-03-10,11:30:00Z,
2024-03-10,11:58:20Z,15.60000038
2024-03-10,12:00:00Z,
2024-03-10,12:28:20Z,15.64999962
2024-03-10,12:30:00Z,
2024-03-10,12:58:20Z,15.70000076
2024-03-10,13:00:00Z,
2024-03-10,13:28:20Z,15.64999962
2024-03-10,13:30:00Z,
2024-03-10,13:58:20Z,15.64999962
2024-03-10,14:00:00Z,
2024-03-10,14:28:20Z,15.64999962
2024-03-10,14:30:00Z,
2024-03-10,14:58:20Z,15.64999962
2024-03-10,15:00:00Z,
2024-03-10,15:28:20Z,15.64999962
2024-03-10,15:30:00Z,
2024-03-10,15:58:20Z,15.64999962
2024-03-10,16:00:00Z,
2024-03-10,16:28:20Z,15.70000076
2024-03-10,16:30:00Z,
2024-03-10,16:58:20Z,15.75
2024-03-10,17:00:00Z,
2024-03-10,17:28:20Z,15.89999962
2024-03-10,17:30:00Z,
2024-03-10,17:58:20Z,15.89999962
2024-03-10,18:00:00Z,
2024-03-10,18:28:20Z,15.85000038
2024-03-10,18:30:00Z,
2024-03-10,18:58:20Z,15.95000076
2024-03-10,19:00:00Z,
2024-03-10,19:28:20Z,16.04999924
2024-03-10,19:30:00Z,
2024-03-10,19:58:20Z,16.04999924
2024-03-10,20:00:00Z,
2024-03-10,20:28:20Z,16.04999924
2024-03-10,20:30:00Z,
2024-03-10,20:58:20Z,16
2024-03-10,21:00:00Z,
2024-03-10,21:28:20Z,16
2024-03-10,21:30:00Z,
2024-03-10,21:58:20Z,16
2024-03-10,22:00:00Z,
2024-03-10,22:28:20Z,15.95000076
2024-03-10,22:30:00Z,
2024-03-10,22:58:20Z,15.79999924
2024-03-10,23:00:00Z,
2024-03-10,23:28:20Z,15.85000038
2024-03-10,23:30:00Z,
2024-03-10,23:58:20Z,15.79999924
2024-03-11,00:00:00Z,
2024-03-11,00:28:20Z,15.75
2024-03-11,00:30:00Z,
2024-03-11,00:58:20Z,15.75
2024-03-11,01:00:00Z,
2024-03-11,01:28:20Z,15.70000076
2024-03-11,01:30:00Z,
2024-03-11,01:58:20Z,15.70000076
2024-03-11,02:00:00Z,
2024-03-11,02:28:20Z,15.70000076
2024-03-11,02:30:00Z,
2024-03-11,02:58:20Z,15.60000038
2024-03-11,03:00:00Z,
2024-03-11,03:28:20Z,15.54999924
2024-03-11,03:30:00Z,
2024-03-11,03:58:20Z,15.54999924
2024-03-11,04:00:00Z,
2024-03-11,04:28:20Z,15.54999924
2024-03-11,04:30:00Z,
2024-03-11,04:58:20Z,15.54999924
2024-03-11,05:00:00Z,
2024-03-11,05:28:20Z,15.54999924
2024-03-11,05:30:00Z,
2024-03-11,05:58:20Z,15.54999924
2024-03-11,06:00:00Z,
2024-03-11,06:28:20Z,15.5
2024-03-11,06:30:00Z,
2024-03-11,06:58:20Z,15.45000076
2024-03-11,07:00:00Z,
2024-03-11,07:28:20Z,15.45000076
2024-03-11,07:30:00Z,
2024-03-11,07:58:20Z,15.39999962
2024-03-11,08:00:00Z,
2024-03-11,08:28:20Z,15.39999962
2024-03-11,09:00:00Z,
2024-03-11,09:28:20Z,15.64999962
2024-03-11,09:30:00Z,
2024-03-11,09:58:20Z,15.60000038
2024-03-11,10:00:00Z,
2024-03-11,10:28:20Z,15.54999924
2024-03-11,10:30:00Z,
2024-03-11,10:58:20Z,15.45000076
2024-03-11,11:00:00Z,
2024-03-11,11:28:20Z,15.39999962
2024-03-11,11:30:00Z,
2024-03-11,11:58:20Z,15.35000038
2024-03-11,12:00:00Z,
2024-03-11,12:28:20Z,15.29999924
2024-03-11,12:30:00Z,
2024-03-11,12:58:20Z,15.29999924
2024-03-11,13:00:00Z,
2024-03-11,13:28:20Z,15.25
2024-03-11,13:30:00Z,
2024-03-11,13:58:20Z,15.20000076
2024-03-11,14:00:00Z,
2024-03-11,14:28:20Z,15.14999962
2024-03-11,14:30:00Z,
2024-03-11,14:58:20Z,15.10000038
2024-03-11,15:00:00Z,
2024-03-11,15:28:20Z,15.20000076
2024-03-11,15:30:00Z,
2024-03-11,15:58:20Z,15.20000076
2024-03-11,16:00:00Z,
2024-03-11,16:28:20Z,15.20000076
2024-03-11,16:30:00Z,
2024-03-11,16:58:20Z,15.29999924
2024-03-11,17:00:00Z,
2024-03-11,17:28:20Z,15.45000076
2024-03-11,17:30:00Z,
2024-03-11,17:58:20Z,15.70000076
2024-03-11,18:00:00Z,
2024-03-11,18:28:20Z,15.95000076
2024-03-11,18:30:00Z,
2024-03-11,18:58:20Z,15.95000076
2024-03-11,19:00:00Z,
2024-03-11,19:28:20Z,16.45000076
2024-03-11,19:30:00Z,
2024-03-11,19:58:20Z,17.39999962
2024-03-11,20:00:00Z,
2024-03-11,20:28:20Z,16.95000076
2024-03-11,20:30:00Z,
2024-03-11,20:58:20Z,16.29999924
2024-03-11,21:00:00Z,
2024-03-11,21:28:20Z,16.20000076
2024-03-11,21:30:00Z,
2024-03-11,21:58:20Z,16.10000038
2024-03-11,22:00:00Z,
2024-03-11,22:28:20Z,16
2024-03-11,22:30:00Z,
2024-03-11,22:58:20Z,15.85000038
2024-03-11,23:00:00Z,
2024-03-11,23:28:20Z,15.85000038
2024-03-11,23:30:00Z,
2024-03-11,23:58:20Z,15.75
2024-03-12,00:00:00Z,
2024-03-12,00:28:20Z,15.75
2024-03-12,00:30:00Z,
2024-03-12,00:58:20Z,15.75
2024-03-12,01:00:00Z,
2024-03-12,01:28:20Z,15.70000076
2024-03-12,01:30:00Z,
2024-03-12,01:58:20Z,15.64999962
2024-03-12,02:00:00Z,
2024-03-12,02:28:20Z,15.70000076
2024-03-12,02:30:00Z,
2024-03-12,02:58:20Z,15.70000076
2024-03-12,03:00:00Z,
2024-03-12,03:28:20Z,15.70000076
2024-03-12,03:30:00Z,
2024-03-12,03:58:20Z,15.70000076
2024-03-12,04:00:00Z,
2024-03-12,04:28:20Z,15.64999962
2024-03-12,04:30:00Z,
2024-03-12,04:58:20Z,15.54999924
2024-03-12,05:00:00Z,
2024-03-12,05:28:20Z,15.5
2024-03-12,05:30:00Z,
2024-03-12,05:58:20Z,15.45000076
2024-03-12,06:00:00Z,
2024-03-12,06:28:20Z,15.45000076
2024-03-12,06:30:00Z,
2024-03-12,06:58:20Z,15.45000076
2024-03-12,07:00:00Z,
2024-03-12,07:28:20Z,15.45000076
2024-03-12,07:30:00Z,
2024-03-12,07:58:20Z,15.45000076
2024-03-12,08:00:00Z,
2024-03-12,08:28:20Z,15.45000076
2024-03-12,09:00:00Z,
2024-03-12,09:28:20Z,15.45000076
2024-03-12,09:30:00Z,
2024-03-12,09:58:20Z,15.39999962
2024-03-12,10:00:00Z,
2024-03-12,10:28:20Z,15.45000076
2024-03-12,10:30:00Z,
2024-03-12,10:58:20Z,15.54999924
2024-03-12,11:00:00Z,
2024-03-12,11:28:20Z,15.5
2024-03-12,11:30:00Z,
2024-03-12,11:58:20Z,15.39999962
2024-03-12,12:00:00Z,
2024-03-12,12:28:20Z,15.29999924
2024-03-12,12:30:00Z,
2024-03-12,12:58:20Z,15.25
2024-03-12,13:00:00Z,
2024-03-12,13:28:20Z,15.14999962
2024-03-12,13:30:00Z,
2024-03-12,13:58:20Z,15.25
2024-03-12,14:00:00Z,
2024-03-12,14:28:20Z,15.25
2024-03-12,14:30:00Z,
2024-03-12,14:58:20Z,15.25
2024-03-12,15:00:00Z,
2024-03-12,15:28:20Z,15.29999924
2024-03-12,15:30:00Z,
2024-03-12,15:58:20Z,15.29999924
2024-03-12,16:00:00Z,
2024-03-12,16:28:20Z,15.29999924
2024-03-12,16:30:00Z,
2024-03-12,16:58:20Z,15.35000038
2024-03-12,17:00:00Z,
2024-03-12,17:28:20Z,15.45000076
2024-03-12,17:30:00Z,
2024-03-12,17:58:20Z,15.45000076
2024-03-12,18:00:00Z,
2024-03-12,18:28:20Z,15.64999962
2024-03-12,18:30:00Z,
2024-03-12,18:58:20Z,15.95000076
2024-03-12,19:00:00Z,
2024-03-12,19:28:20Z,15.79999924
2024-03-12,19:30:00Z,
2024-03-12,19:58:20Z,15.79999924
2024-03-12,20:00:00Z,
2024-03-12,20:28:20Z,15.85000038
2024-03-12,20:30:00Z,
2024-03-12,20:58:20Z,15.89999962
2024-03-12,21:00:00Z,
2024-03-12,21:28:20Z,15.95000076
2024-03-12,21:30:00Z,
2024-03-12,21:58:20Z,15.89999962
2024-03-12,22:00:00Z,
2024-03-12,22:28:20Z,15.89999962
2024-03-12,22:30:00Z,
2024-03-12,22:58:20Z,15.95000076
2024-03-12,23:00:00Z,
2024-03-12,23:28:20Z,15.89999962
2024-03-12,23:30:00Z,
2024-03-12,23:58:20Z,15.85000038
2024-03-13,00:00:00Z,
2024-03-13,00:28:20Z,15.79999924
2024-03-13,00:30:00Z,
2024-03-13,00:58:20Z,15.79999924
2024-03-13,01:00:00Z,
2024-03-13,01:28:20Z,15.79999924
2024-03-13,01:30:00Z,
2024-03-13,01:58:20Z,15.85000038
2024-03-13,02:00:00Z,
2024-03-13,02:28:20Z,15.75
2024-03-13,02:30:00Z,
2024-03-13,02:58:20Z,15.79999924
2024-03-13,03:00:00Z,
2024-03-13,03:28:20Z,15.75
2024-03-13,03:30:00Z,
2024-03-13,03:58:20Z,15.70000076
2024-03-13,04:00:00Z,
2024-03-13,04:28:20Z,15.70000076
2024-03-13,04:30:00Z,
2024-03-13,04:58:20Z,15.70000076
2024-03-13,05:00:00Z,
2024-03-13,05:28:20Z,15.64999962
2024-03-13,05:30:00Z,
2024-03-13,05:58:20Z,15.64999962
2024-03-13,06:00:00Z,
2024-03-13,06:28:20Z,15.64999962
2024-03-13,06:30:00Z,
2024-03-13,06:58:20Z,15.64999962
2024-03-13,07:00:00Z,
2024-03-13,07:28:20Z,15.64999962
2024-03-13,07:30:00Z,
2024-03-13,07:58:20Z,15.64999962
2024-03-13,08:00:00Z,
2024-03-13,08:28:20Z,15.70000076
2024-03-13,08:30:00Z,
2024-03-13,08:58:20Z,15.64999962
2024-03-13,09:00:00Z,
2024-03-13,09:28:20Z,15.54999924
2024-03-13,09:30:00Z,
2024-03-13,09:58:20Z,15.5
2024-03-13,10:00:00Z,
2024-03-13,10:28:20Z,15.5
2024-03-13,10:30:00Z,
2024-03-13,10:58:20Z,15.64999962
2024-03-13,11:00:00Z,
2024-03-13,11:28:20Z,15.64999962
2024-03-13,11:30:00Z,
2024-03-13,11:58:20Z,15.54999924
2024-03-13,12:00:00Z,
2024-03-13,12:28:20Z,15.60000038
2024-03-13,12:30:00Z,
2024-03-13,12:58:20Z,15.54999924
2024-03-13,13:00:00Z,
2024-03-13,13:28:20Z,15.5
2024-03-13,13:30:00Z,
2024-03-13,13:58:20Z,15.39999962
2024-03-13,14:00:00Z,
2024-03-13,14:28:20Z,15.29999924
2024-03-13,14:30:00Z,
2024-03-13,14:58:20Z,15.39999962
2024-03-13,15:00:00Z,
2024-03-13,15:28:20Z,15.39999962
2024-03-13,15:30:00Z,
2024-03-13,15:58:20Z,15.39999962
2024-03-13,16:00:00Z,
2024-03-13,16:28:20Z,15.45000076
2024-03-13,16:30:00Z,
2024-03-13,16:58:20Z,15.5
2024-03-13,17:00:00Z,
2024-03-13,17:28:20Z,15.54999924
2024-03-13,17:30:00Z,
2024-03-13,17:58:20Z,15.60000038
2024-03-13,18:00:00Z,
2024-03-13,18:28:20Z,15.60000038
2024-03-13,18:30:00Z,
2024-03-13,18:58:20Z,15.64999962
2024-03-13,19:00:00Z,
2024-03-13,19:28:20Z,15.60000038
2024-03-13,19:30:00Z,
2024-03-13,19:58:20Z,15.64999962
2024-03-13,20:00:00Z,
2024-03-13,20:28:20Z,15.70000076
2024-03-13,20:30:00Z,
2024-03-13,20:58:20Z,15.75
2024-03-13,21:00:00Z,
2024-03-13,21:28:20Z,15.70000076
2024-03-13,21:30:00Z,
2024-03-13,21:58:20Z,15.64999962
2024-03-13,22:00:00Z,
2024-03-13,22:28:20Z,15.64999962
2024-03-13,22:30:00Z,
2024-03-13,22:58:20Z,15.60000038
2024-03-13,23:00:00Z,
2024-03-13,23:28:20Z,15.54999924
2024-03-13,23:30:00Z,
2024-03-13,23:58:20Z,15.5
2024-03-14,00:00:00Z,
2024-03-14,00:28:20Z,15.45000076
2024-03-14,00:30:00Z,
2024-03-14,00:58:20Z,15.5
2024-03-14,01:00:00Z,
2024-03-14,01:28:20Z,15.5
2024-03-14,01:30:00Z,
2024-03-14,01:58:20Z,15.64999962
2024-03-14,02:00:00Z,
2024-03-14,02:28:20Z,15.54999924
2024-03-14,02:30:00Z,
2024-03-14,02:58:20Z,15.5
2024-03-14,03:00:00Z,
2024-03-14,03:28:20Z,15.5
2024-03-14,03:30:00Z,
2024-03-14,03:58:20Z,15.5
2024-03-14,04:00:00Z,
2024-03-14,04:28:20Z,15.39999962
2024-03-14,04:30:00Z,
2024-03-14,04:58:20Z,15.29999924
2024-03-14,05:00:00Z,
2024-03-14,05:28:20Z,15.25
2024-03-14,05:30:00Z,
2024-03-14,05:58:20Z,15.25
2024-03-14,06:00:00Z,
2024-03-14,06:28:20Z,15.25
2024-03-14,06:30:00Z,
2024-03-14,06:58:20Z,15.35000038
2024-03-14,07:00:00Z,
2024-03-14,07:28:20Z,15.35000038
2024-03-14,07:30:00Z,
2024-03-14,07:58:20Z,15.35000038
2024-03-14,08:00:00Z,
2024-03-14,08:28:20Z,15.35000038
2024-03-14,08:30:00Z,
2024-03-14,08:58:20Z,15.39999962
2024-03-14,09:00:00Z,
2024-03-14,09:28:20Z,15.45000076
2024-03-14,09:30:00Z,
2024-03-14,09:58:20Z,15.5
2024-03-14,10:00:00Z,
2024-03-14,10:28:20Z,15.45000076
2024-03-14,10:30:00Z,
2024-03-14,10:58:20Z,15.5
2024-03-14,11:00:00Z,
2024-03-14,11:28:20Z,15.45000076
2024-03-14,11:30:00Z,
2024-03-14,11:58:20Z,15.45000076
2024-03-14,12:00:00Z,
2024-03-14,12:28:20Z,15.45000076
2024-03-14,12:30:00Z,
2024-03-14,12:58:20Z,15.39999962
2024-03-14,13:00:00Z,
2024-03-14,13:28:20Z,15.35000038
2024-03-14,13:30:00Z,
2024-03-14,13:58:20Z,15.35000038
2024-03-14,14:00:00Z,
2024-03-14,14:28:20Z,15.25
2024-03-14,14:30:00Z,
2024-03-14,14:58:20Z,15.14999962
2024-03-14,15:00:00Z,
2024-03-14,15:28:20Z,15.04999924
2024-03-14,15:30:00Z,
2024-03-14,15:58:20Z,14.95000076
2024-03-14,16:00:00Z,
2024-03-14,16:28:20Z,14.89999962
2024-03-14,16:30:00Z,
2024-03-14,16:58:20Z,14.85000038
2024-03-14,17:00:00Z,
2024-03-14,17:28:20Z,14.79999924
2024-03-14,17:30:00Z,
2024-03-14,17:58:20Z,14.79999924
2024-03-14,18:00:00Z,
2024-03-14,18:28:20Z,14.85000038
2024-03-14,18:30:00Z,
2024-03-14,18:58:20Z,14.95000076
2024-03-14,19:00:00Z,
2024-03-14,19:28:20Z,15.14999962
2024-03-14,19:30:00Z,
2024-03-14,19:58:20Z,15.25
2024-03-14,20:00:00Z,
2024-03-14,20:28:20Z,15.29999924
2024-03-14,20:30:00Z,
2024-03-14,20:58:20Z,15.39999962
2024-03-14,21:00:00Z,
2024-03-14,21:28:20Z,15.45000076
2024-03-14,21:30:00Z,
2024-03-14,21:58:20Z,15.45000076
2024-03-14,22:00:00Z,
2024-03-14,22:28:20Z,15.45000076
2024-03-14,22:30:00Z,
2024-03-14,22:58:20Z,15.5
2024-03-14,23:00:00Z,
2024-03-14,23:28:20Z,15.5
2024-03-14,23:30:00Z,
2024-03-14,23:58:20Z,15.45000076
2024-03-15,00:00:00Z,
2024-03-15,00:28:20Z,15.45000076
2024-03-15,00:30:00Z,
2024-03-15,00:58:20Z,15.45000076
2024-03-15,01:00:00Z,
2024-03-15,01:28:20Z,15.35000038
2024-03-15,01:30:00Z,
2024-03-15,01:58:20Z,15.35000038
2024-03-15,02:00:00Z,
2024-03-15,02:28:20Z,15.35000038
2024-03-15,02:30:00Z,
2024-03-15,02:58:20Z,15.29999924
2024-03-15,03:00:00Z,
2024-03-15,03:28:20Z,15.25
2024-03-15,03:30:00Z,
2024-03-15,03:58:20Z,15.20000076
2024-03-15,04:00:00Z,
2024-03-15,04:28:20Z,15.29999924
2024-03-15,04:30:00Z,
2024-03-15,04:58:20Z,15.35000038
2024-03-15,05:00:00Z,
2024-03-15,05:28:20Z,15.29999924
2024-03-15,05:30:00Z,
2024-03-15,05:58:20Z,15.45000076
2024-03-15,06:00:00Z,
2024-03-15,06:28:20Z,15.35000038
2024-03-15,06:30:00Z,
2024-03-15,06:58:20Z,15.45000076
2024-03-15,07:00:00Z,
2024-03-15,07:28:20Z,15.45000076
2024-03-15,07:30:00Z,
2024-03-15,07:58:20Z,15.35000038
2024-03-15,08:00:00Z,
2024-03-15,08:28:20Z,15.35000038
2024-03-15,08:30:00Z,
2024-03-15,08:58:20Z,15.25
2024-03-15,09:00:00Z,
2024-03-15,09:28:20Z,15.20000076
2024-03-15,09:30:00Z,
2024-03-15,09:58:20Z,15.20000076
2024-03-15,10:00:00Z,
2024-03-15,10:28:20Z,15.20000076
2024-03-15,10:30:00Z,
2024-03-15,10:58:20Z,15.20000076
2024-03-15,11:00:00Z,
2024-03-15,11:28:20Z,15.14999962
2024-03-15,11:30:00Z,
2024-03-15,11:58:20Z,15.14999962
2024-03-15,12:00:00Z,
2024-03-15,12:28:20Z,15.14999962
2024-03-15,12:30:00Z,
2024-03-15,12:58:20Z,15.14999962
2024-03-15,13:00:00Z,
2024-03-15,13:28:20Z,15.14999962
2024-03-15,13:30:00Z,
2024-03-15,13:58:20Z,15.14999962
2024-03-15,14:00:00Z,
2024-03-15,14:28:20Z,15.14999962
2024-03-15,14:30:00Z,
2024-03-15,14:58:20Z,15.14999962
2024-03-15,15:00:00Z,
2024-03-15,15:28:20Z,15.20000076
2024-03-15,15:30:00Z,
2024-03-15,15:58:20Z,15.20000076
2024-03-15,16:00:00Z,
2024-03-15,16:28:20Z,15.20000076
2024-03-15,16:30:00Z,
2024-03-15,16:58:20Z,15.25
2024-03-15,17:00:00Z,
2024-03-15,17:28:20Z,15.20000076
2024-03-15,17:30:00Z,
2024-03-15,17:58:20Z,15.29999924
2024-03-15,18:00:00Z,
2024-03-15,18:28:20Z,15.35000038
2024-03-15,19:00:00Z,
2024-03-15,19:28:20Z,15.25
2024-03-15,19:30:00Z,
2024-03-15,19:58:20Z,15.35000038
2024-03-15,20:00:00Z,
2024-03-15,20:28:20Z,15.35000038
2024-03-15,20:30:00Z,
2024-03-15,20:58:20Z,15.39999962
2024-03-15,21:00:00Z,
2024-03-15,21:28:20Z,15.39999962
2024-03-15,21:30:00Z,
2024-03-15,21:58:20Z,15.35000038
2024-03-15,22:00:00Z,
2024-03-15,22:28:20Z,15.60000038
2024-03-15,22:30:00Z,
2024-03-15,22:58:20Z,15.79999924
2024-03-15,23:00:00Z,
2024-03-15,23:28:20Z,15.85000038
2024-03-15,23:30:00Z,
2024-03-15,23:58:20Z,15.79999924
2024-03-16,00:00:00Z,
2024-03-16,00:28:20Z,15.75
2024-03-16,00:30:00Z,
2024-03-16,00:58:20Z,15.89999962
2024-03-16,01:00:00Z,
2024-03-16,01:28:20Z,15.95000076
2024-03-16,01:30:00Z,
2024-03-16,01:58:20Z,15.85000038
2024-03-16,02:00:00Z,
2024-03-16,02:28:20Z,15.5
2024-03-16,02:30:00Z,
2024-03-16,02:58:20Z,15.5
2024-03-16,03:00:00Z,
2024-03-16,03:28:20Z,15.35000038
2024-03-16,03:30:00Z,
2024-03-16,03:58:20Z,15.29999924
2024-03-16,04:30:00Z,
2024-03-16,04:58:20Z,15.20000076
2024-03-16,05:00:00Z,
2024-03-16,05:28:20Z,15.29999924
2024-03-16,05:30:00Z,
2024-03-16,05:58:20Z,15.35000038
2024-03-16,06:00:00Z,
2024-03-16,06:28:20Z,15.35000038
2024-03-16,06:30:00Z,
2024-03-16,06:58:20Z,15.35000038
2024-03-16,07:00:00Z,
2024-03-16,07:28:20Z,15.35000038
2024-03-16,07:30:00Z,
2024-03-16,07:58:20Z,15.25
2024-03-16,08:00:00Z,
2024-03-16,08:28:20Z,15.25
2024-03-16,08:30:00Z,
2024-03-16,08:58:20Z,15.29999924
2024-03-16,09:00:00Z,
2024-03-16,09:28:20Z,15.25
2024-03-16,09:30:00Z,
2024-03-16,09:58:20Z,15.25
2024-03-16,10:00:00Z,
2024-03-16,10:28:20Z,15.29999924
2024-03-16,10:30:00Z,
2024-03-16,10:58:20Z,15.25
2024-03-16,11:00:00Z,
2024-03-16,11:28:20Z,15.29999924
2024-03-16,11:30:00Z,
2024-03-16,11:58:20Z,15.35000038
2024-03-16,12:00:00Z,
2024-03-16,12:28:20Z,15.29999924
2024-03-16,12:30:00Z,
2024-03-16,12:58:20Z,15.25
2024-03-16,13:00:00Z,
2024-03-16,13:28:20Z,15.25
2024-03-16,13:30:00Z,
2024-03-16,13:58:20Z,15.25
2024-03-16,14:00:00Z,
2024-03-16,14:28:20Z,15.29999924
2024-03-16,14:30:00Z,
2024-03-16,14:58:20Z,15.39999962
2024-03-16,15:00:00Z,
2024-03-16,15:28:20Z,15.45000076
2024-03-16,15:30:00Z,
2024-03-16,15:58:20Z,15.54999924
2024-03-16,16:00:00Z,
2024-03-16,16:28:20Z,15.64999962
2024-03-16,16:30:00Z,
2024-03-16,16:58:20Z,15.64999962
2024-03-16,17:00:00Z,
2024-03-16,17:28:20Z,15.64999962
2024-03-16,17:30:00Z,
2024-03-16,17:58:20Z,15.70000076
2024-03-16,18:00:00Z,
2024-03-16,18:28:20Z,15.75
2024-03-16,18:30:00Z,
2024-03-16,18:58:20Z,15.89999962
2024-03-16,19:00:00Z,
2024-03-16,19:28:20Z,16
2024-03-16,19:30:00Z,
2024-03-16,19:58:20Z,16
2024-03-16,20:00:00Z,
2024-03-16,20:28:20Z,16.10000038
2024-03-16,20:30:00Z,
2024-03-16,20:58:20Z,16.10000038
2024-03-16,21:00:00Z,
2024-03-16,21:28:20Z,16.25
2024-03-16,21:30:00Z,
2024-03-16,21:58:20Z,16.29999924
2024-03-16,22:00:00Z,
2024-03-16,22:28:20Z,16.39999962
2024-03-16,22:30:00Z,
2024-03-16,22:58:20Z,16.35000038
2024-03-16,23:00:00Z,
2024-03-16,23:28:20Z,16.39999962
2024-03-16,23:30:00Z,
2024-03-16,23:58:20Z,16.25
2024-03-17,00:00:00Z,
2024-03-17,00:28:20Z,16.14999962
2024-03-17,00:30:00Z,
2024-03-17,00:58:20Z,16.10000038
2024-03-17,01:00:00Z,
2024-03-17,01:28:20Z,16.04999924
2024-03-17,01:30:00Z,
2024-03-17,01:58:20Z,15.85000038
2024-03-17,02:00:00Z,
2024-03-17,02:28:20Z,15.85000038
2024-03-17,02:30:00Z,
2024-03-17,02:58:20Z,15.70000076
2024-03-17,03:00:00Z,
2024-03-17,03:28:20Z,15.45000076
2024-03-17,03:30:00Z,
2024-03-17,03:58:20Z,15.25
2024-03-17,04:00:00Z,
2024-03-17,04:28:20Z,15.20000076
2024-03-17,04:30:00Z,
2024-03-17,04:58:20Z,15.04999924
2024-03-17,05:00:00Z,
2024-03-17,05:28:20Z,15
2024-03-17,05:30:00Z,
2024-03-17,05:58:20Z,14.95000076
2024-03-17,06:00:00Z,
2024-03-17,06:28:20Z,14.89999962
2024-03-17,06:30:00Z,
2024-03-17,06:58:20Z,14.85000038
2024-03-17,07:00:00Z,
2024-03-17,07:28:20Z,14.79999924
2024-03-17,07:30:00Z,
2024-03-17,07:58:20Z,14.75
2024-03-17,08:00:00Z,
2024-03-17,08:28:20Z,14.70000076
2024-03-17,08:30:00Z,
2024-03-17,08:58:20Z,14.70000076
2024-03-17,09:00:00Z,
2024-03-17,09:28:20Z,14.70000076
2024-03-17,09:30:00Z,
2024-03-17,09:58:20Z,14.54999924
2024-03-17,10:00:00Z,
2024-03-17,10:28:20Z,14.54999924
2024-03-17,10:30:00Z,
2024-03-17,10:58:20Z,14.54999924
2024-03-17,11:00:00Z,
2024-03-17,11:28:20Z,14.60000038
2024-03-17,11:30:00Z,
2024-03-17,11:58:20Z,14.64999962
2024-03-17,12:00:00Z,
2024-03-17,12:28:20Z,14.70000076
2024-03-17,12:30:00Z,
2024-03-17,12:58:20Z,14.75
2024-03-17,13:00:00Z,
2024-03-17,13:28:20Z,14.70000076
2024-03-17,13:30:00Z,
2024-03-17,13:58:20Z,14.75
2024-03-17,14:00:00Z,
2024-03-17,14:28:20Z,14.70000076
2024-03-17,14:30:00Z,
2024-03-17,14:58:20Z,14.64999962
2024-03-17,15:00:00Z,
2024-03-17,15:28:20Z,14.70000076
2024-03-17,15:30:00Z,
2024-03-17,15:58:20Z,14.75
2024-03-17,16:00:00Z,
2024-03-17,16:28:20Z,14.85000038
2024-03-17,16:30:00Z,
2024-03-17,16:58:20Z,15.04999924
2024-03-17,17:00:00Z,
2024-03-17,17:28:20Z,15.20000076
2024-03-17,17:30:00Z,
2024-03-17,17:58:20Z,15.35000038
2024-03-17,18:00:00Z,
2024-03-17,18:28:20Z,15.45000076
2024-03-17,18:30:00Z,
2024-03-17,18:58:20Z,15.89999962
2024-03-17,19:00:00Z,
2024-03-17,19:28:20Z,16.10000038
2024-03-17,19:30:00Z,
